id,cliente_id,valor,data,intervalo
8093,671,-2.0,2021-11-30 12:57:29-03:00,0 days 00:00:46
8120,671,-40.0,2021-12-03 12:25:16-03:00,0 days 00:00:31
8123,671,-83.0,2021-12-03 12:44:13-03:00,0 days 00:01:49
8129,671,-20.0,2021-12-03 13:46:27-03:00,0 days 00:01:58
8149,671,-2.0,2021-12-05 15:41:37-03:00,0 days 00:00:57
8152,671,-150.0,2021-12-05 15:45:24-03:00,0 days 00:01:42
8154,671,-2.0,2021-12-05 15:49:20-03:00,0 days 00:01:43
8156,671,-5.0,2021-12-05 15:53:11-03:00,0 days 00:01:50
8160,671,-2.0,2021-12-05 17:56:23-03:00,0 days 00:01:16
8161,671,-10.0,2021-12-05 17:58:11-03:00,0 days 00:01:48
8164,671,-2.0,2021-12-05 18:29:14-03:00,0 days 00:01:18
8165,671,-2.0,2021-12-05 18:31:04-03:00,0 days 00:01:50
8169,671,-5.0,2021-12-05 18:52:52-03:00,0 days 00:01:31
8180,671,-5.0,2021-12-06 18:27:18-03:00,0 days 00:00:46
8183,671,-1.0,2021-12-06 19:59:04-03:00,0 days 00:00:53
8192,671,-30.0,2021-12-07 16:31:11-03:00,0 days 00:01:05
8207,671,-10.0,2021-12-08 16:45:01-03:00,0 days 00:01:40
8208,671,-10.0,2021-12-08 16:46:39-03:00,0 days 00:01:38
8209,671,-3.0,2021-12-08 16:48:14-03:00,0 days 00:01:35
8210,671,-1.0,2021-12-08 16:49:12-03:00,0 days 00:00:58
8219,671,-3.0,2021-12-09 09:42:04-03:00,0 days 00:00:40
8224,671,-2.0,2021-12-09 12:27:45-03:00,0 days 00:01:09
8227,671,-2.0,2021-12-09 12:41:21-03:00,0 days 00:00:58
8235,671,-5.0,2021-12-09 14:17:32-03:00,0 days 00:01:54
8236,671,-5.0,2021-12-09 14:17:56-03:00,0 days 00:00:24
8241,671,-3.0,2021-12-09 16:44:22-03:00,0 days 00:00:36
8244,671,-20.0,2021-12-09 18:43:35-03:00,0 days 00:00:37
8303,671,-20.0,2021-12-14 09:11:28-03:00,0 days 00:00:51
8309,671,-2.0,2021-12-14 13:52:06-03:00,0 days 00:00:36
8315,671,-10.0,2021-12-15 07:02:31-03:00,0 days 00:00:40
8319,671,-2.0,2021-12-15 12:44:14-03:00,0 days 00:01:05
8321,671,-2.0,2021-12-15 12:53:46-03:00,0 days 00:01:02
8326,671,-2.0,2021-12-16 12:33:39-03:00,0 days 00:00:39
8385,671,-2.0,2021-12-21 12:54:05-03:00,0 days 00:00:44
8386,671,-2.0,2021-12-21 12:54:44-03:00,0 days 00:00:39
8387,671,-2.0,2021-12-21 12:55:12-03:00,0 days 00:00:28
8389,671,-20.0,2021-12-21 13:12:47-03:00,0 days 00:01:15
8434,671,-2.0,2021-12-31 11:03:06-03:00,0 days 00:00:49
8446,671,-25.0,2022-01-02 09:53:55-03:00,0 days 00:00:55
8455,671,-10.0,2022-01-03 12:26:45-03:00,0 days 00:01:41
8470,671,-30.0,2022-01-05 12:41:12-03:00,0 days 00:00:40
8481,671,-3.0,2022-01-06 12:25:31-03:00,0 days 00:01:45
8487,671,-100.0,2022-01-07 12:25:39-03:00,0 days 00:01:37
8491,671,-10.0,2022-01-08 06:04:51-03:00,0 days 00:00:30
8496,671,-5.0,2022-01-08 11:29:37-03:00,0 days 00:01:45
8511,671,-10.0,2022-01-09 09:55:10-03:00,0 days 00:00:55
8583,671,-100.0,2022-01-13 12:17:25-03:00,0 days 00:00:30
8582,671,-15.0,2022-01-13 12:17:55-03:00,0 days 00:00:30
8581,671,-100.0,2022-01-13 12:18:25-03:00,0 days 00:00:30
8580,671,-10.0,2022-01-13 12:18:55-03:00,0 days 00:00:30
8577,671,-2.0,2022-01-13 12:19:25-03:00,0 days 00:00:30
8576,671,-10.0,2022-01-13 12:19:55-03:00,0 days 00:00:30
8575,671,-5.0,2022-01-13 12:20:25-03:00,0 days 00:00:30
8574,671,-10.0,2022-01-13 12:20:55-03:00,0 days 00:00:30
8573,671,-10.0,2022-01-13 12:21:25-03:00,0 days 00:00:30
3589,689,-2.0,2021-06-11 22:03:00-03:00,0 days 00:01:37
3675,689,-2.0,2021-06-15 18:22:57-03:00,0 days 00:01:26
3676,689,-3.0,2021-06-15 18:24:14-03:00,0 days 00:01:17
3691,689,-2.0,2021-06-17 13:47:11-03:00,0 days 00:01:26
3692,689,-2.0,2021-06-17 13:47:52-03:00,0 days 00:00:41
3762,689,-2.0,2021-06-21 21:35:59-03:00,0 days 00:01:36
3767,689,-4.0,2021-06-22 08:17:38-03:00,0 days 00:01:12
3826,689,-2.0,2021-06-24 12:10:42-03:00,0 days 00:00:40
3828,689,-2.0,2021-06-24 12:18:29-03:00,0 days 00:01:02
3842,689,-2.0,2021-06-24 21:09:04-03:00,0 days 00:00:58
3896,689,-5.0,2021-06-27 09:29:14-03:00,0 days 00:01:19
3995,689,-3.0,2021-06-29 18:10:27-03:00,0 days 00:01:40
4006,689,-2.0,2021-06-30 07:06:41-03:00,0 days 00:00:50
4007,689,-2.0,2021-06-30 07:07:29-03:00,0 days 00:00:48
4008,689,-5.0,2021-06-30 07:08:31-03:00,0 days 00:01:02
4009,689,-2.0,2021-06-30 07:09:16-03:00,0 days 00:00:45
4010,689,-3.0,2021-06-30 07:09:57-03:00,0 days 00:00:41
4028,689,-5.0,2021-06-30 18:48:15-03:00,0 days 00:01:12
4031,689,-2.0,2021-06-30 18:56:58-03:00,0 days 00:01:15
4065,689,-2.0,2021-07-01 18:44:56-03:00,0 days 00:01:14
4133,689,-2.0,2021-07-03 13:50:22-03:00,0 days 00:01:34
4145,689,-2.0,2021-07-03 16:31:27-03:00,0 days 00:01:58
4180,689,-2.0,2021-07-04 14:21:13-03:00,0 days 00:00:24
4181,689,-3.0,2021-07-04 14:23:09-03:00,0 days 00:01:56
4190,689,-2.0,2021-07-04 18:59:24-03:00,0 days 00:01:18
4221,689,-5.0,2021-07-06 09:35:39-03:00,0 days 00:01:04
4222,689,-3.0,2021-07-06 09:36:28-03:00,0 days 00:00:49
4223,689,-2.0,2021-07-06 09:37:21-03:00,0 days 00:00:53
4274,689,-2.0,2021-07-07 18:59:55-03:00,0 days 00:01:22
4313,689,-2.0,2021-07-09 09:57:22-03:00,0 days 00:01:41
4314,689,-2.0,2021-07-09 09:58:23-03:00,0 days 00:01:01
4398,689,-5.0,2021-07-11 09:24:33-03:00,0 days 00:00:57
4407,689,-5.0,2021-07-11 12:51:28-03:00,0 days 00:00:39
4450,689,-2.0,2021-07-14 13:23:39-03:00,0 days 00:00:44
4462,689,-5.0,2021-07-14 19:36:24-03:00,0 days 00:01:29
4525,689,-2.0,2021-07-17 10:45:42-03:00,0 days 00:00:45
4526,689,-2.0,2021-07-17 10:46:26-03:00,0 days 00:00:44
4571,689,-5.0,2021-07-18 10:57:59-03:00,0 days 00:01:06
4576,689,-2.0,2021-07-18 15:38:01-03:00,0 days 00:00:47
4577,689,-2.0,2021-07-18 15:38:54-03:00,0 days 00:00:53
4578,689,-2.0,2021-07-18 15:39:32-03:00,0 days 00:00:38
3699,690,-10.0,2021-06-17 15:20:12-03:00,0 days 00:01:46
3703,690,-10.0,2021-06-17 15:53:42-03:00,0 days 00:01:09
3711,690,-20.0,2021-06-17 17:41:23-03:00,0 days 00:01:27
3772,690,-30.0,2021-06-22 11:33:53-03:00,0 days 00:01:27
3784,690,-30.0,2021-06-23 10:32:10-03:00,0 days 00:01:31
3811,690,-10.0,2021-06-24 09:49:11-03:00,0 days 00:01:09
3812,690,-10.0,2021-06-24 09:50:07-03:00,0 days 00:00:56
3813,690,-10.0,2021-06-24 09:51:48-03:00,0 days 00:01:41
3832,690,-10.0,2021-06-24 13:30:43-03:00,0 days 00:01:05
3833,690,-10.0,2021-06-24 13:31:40-03:00,0 days 00:00:57
3834,690,-10.0,2021-06-24 13:33:35-03:00,0 days 00:01:55
3837,690,-30.0,2021-06-24 13:46:55-03:00,0 days 00:01:18
3852,690,-10.0,2021-06-25 11:06:07-03:00,0 days 00:01:36
3854,690,-20.0,2021-06-25 11:09:16-03:00,0 days 00:00:54
3870,690,-10.0,2021-06-26 10:02:35-03:00,0 days 00:01:33
3871,690,-10.0,2021-06-26 10:03:39-03:00,0 days 00:01:04
3874,690,-10.0,2021-06-26 10:11:21-03:00,0 days 00:01:31
3898,690,-50.0,2021-06-27 10:54:13-03:00,0 days 00:01:49
3922,690,-10.0,2021-06-28 08:12:02-03:00,0 days 00:01:33
3923,690,-10.0,2021-06-28 08:13:37-03:00,0 days 00:01:35
3924,690,-10.0,2021-06-28 08:15:03-03:00,0 days 00:01:26
3933,690,-10.0,2021-06-28 14:32:31-03:00,0 days 00:01:09
3949,690,-20.0,2021-06-29 08:53:19-03:00,0 days 00:01:31
3950,690,-10.0,2021-06-29 08:54:31-03:00,0 days 00:01:12
3951,690,-10.0,2021-06-29 08:56:02-03:00,0 days 00:01:31
3952,690,-10.0,2021-06-29 08:57:38-03:00,0 days 00:01:36
3953,690,-10.0,2021-06-29 08:59:22-03:00,0 days 00:01:44
4014,690,-10.0,2021-06-30 09:11:55-03:00,0 days 00:01:38
4015,690,-10.0,2021-06-30 09:13:26-03:00,0 days 00:01:31
4018,690,-10.0,2021-06-30 09:20:45-03:00,0 days 00:01:56
4020,690,-10.0,2021-06-30 10:25:41-03:00,0 days 00:01:15
4021,690,-10.0,2021-06-30 10:26:48-03:00,0 days 00:01:07
4022,690,-10.0,2021-06-30 10:28:21-03:00,0 days 00:01:33
4023,690,-10.0,2021-06-30 10:29:46-03:00,0 days 00:01:25
4043,690,-10.0,2021-07-01 08:08:39-03:00,0 days 00:01:11
4045,690,-10.0,2021-07-01 08:12:01-03:00,0 days 00:00:52
4046,690,-10.0,2021-07-01 08:13:35-03:00,0 days 00:01:34
4047,690,-10.0,2021-07-01 08:15:23-03:00,0 days 00:01:48
4052,690,-10.0,2021-07-01 08:26:02-03:00,0 days 00:01:48
4072,690,-10.0,2021-07-01 20:07:49-03:00,0 days 00:01:06
4076,690,-10.0,2021-07-02 08:31:41-03:00,0 days 00:01:45
4089,690,-10.0,2021-07-02 12:15:24-03:00,0 days 00:01:21
4090,690,-10.0,2021-07-02 12:16:47-03:00,0 days 00:01:23
4092,690,-10.0,2021-07-02 12:20:59-03:00,0 days 00:01:19
4097,690,-10.0,2021-07-02 15:03:20-03:00,0 days 00:01:16
4102,690,-20.0,2021-07-02 17:28:25-03:00,0 days 00:01:55
4115,690,-10.0,2021-07-03 10:33:57-03:00,0 days 00:01:33
4116,690,-10.0,2021-07-03 10:35:25-03:00,0 days 00:01:28
4119,690,-10.0,2021-07-03 10:41:27-03:00,0 days 00:01:17
4121,690,-10.0,2021-07-03 11:41:27-03:00,0 days 00:01:40
4136,690,-20.0,2021-07-03 14:01:21-03:00,0 days 00:01:16
4152,690,-10.0,2021-07-03 20:45:53-03:00,0 days 00:01:07
4153,690,-10.0,2021-07-03 20:47:44-03:00,0 days 00:01:51
4154,690,-10.0,2021-07-03 20:48:55-03:00,0 days 00:01:11
4165,690,-20.0,2021-07-04 10:42:58-03:00,0 days 00:01:10
4166,690,-10.0,2021-07-04 10:44:52-03:00,0 days 00:01:54
4167,690,-10.0,2021-07-04 10:46:43-03:00,0 days 00:01:51
4168,690,-10.0,2021-07-04 10:48:22-03:00,0 days 00:01:39
4169,690,-10.0,2021-07-04 10:50:10-03:00,0 days 00:01:48
4184,690,-10.0,2021-07-04 16:23:32-03:00,0 days 00:01:14
4188,690,-10.0,2021-07-04 18:32:02-03:00,0 days 00:01:15
4192,690,-10.0,2021-07-04 19:53:03-03:00,0 days 00:01:26
4199,690,-10.0,2021-07-05 09:48:26-03:00,0 days 00:01:29
4202,690,-10.0,2021-07-05 09:55:49-03:00,0 days 00:01:43
4203,690,-10.0,2021-07-05 09:57:31-03:00,0 days 00:01:42
4208,690,-10.0,2021-07-05 15:58:27-03:00,0 days 00:01:15
4209,690,-10.0,2021-07-05 15:59:16-03:00,0 days 00:00:49
4212,690,-10.0,2021-07-05 17:40:32-03:00,0 days 00:01:50
4225,690,-10.0,2021-07-06 09:42:57-03:00,0 days 00:00:46
4226,690,-10.0,2021-07-06 09:44:39-03:00,0 days 00:01:42
4227,690,-10.0,2021-07-06 09:45:56-03:00,0 days 00:01:17
4236,690,-10.0,2021-07-06 13:04:41-03:00,0 days 00:01:03
4240,690,-10.0,2021-07-06 14:04:24-03:00,0 days 00:00:56
4242,690,-10.0,2021-07-06 14:06:23-03:00,0 days 00:01:59
4243,690,-10.0,2021-07-06 14:07:59-03:00,0 days 00:01:36
4244,690,-10.0,2021-07-06 14:09:12-03:00,0 days 00:01:13
4264,690,-10.0,2021-07-07 08:18:13-03:00,0 days 00:00:53
4265,690,-10.0,2021-07-07 08:19:20-03:00,0 days 00:01:07
4266,690,-10.0,2021-07-07 08:21:06-03:00,0 days 00:01:46
4284,690,-10.0,2021-07-08 08:23:48-03:00,0 days 00:00:56
4285,690,-10.0,2021-07-08 08:24:56-03:00,0 days 00:01:08
4293,690,-10.0,2021-07-08 14:45:07-03:00,0 days 00:01:26
4305,690,-10.0,2021-07-09 08:16:26-03:00,0 days 00:01:57
4306,690,-10.0,2021-07-09 08:18:05-03:00,0 days 00:01:39
4307,690,-10.0,2021-07-09 08:19:19-03:00,0 days 00:01:14
4312,690,-10.0,2021-07-09 09:56:31-03:00,0 days 00:01:52
4316,690,-10.0,2021-07-09 11:03:11-03:00,0 days 00:01:31
4319,690,-20.0,2021-07-09 12:42:54-03:00,0 days 00:01:40
4324,690,-20.0,2021-07-09 13:39:56-03:00,0 days 00:01:38
4325,690,-50.0,2021-07-09 13:41:24-03:00,0 days 00:01:28
4332,690,-10.0,2021-07-09 20:31:17-03:00,0 days 00:01:11
4342,690,-10.0,2021-07-10 10:16:05-03:00,0 days 00:01:56
4344,690,-10.0,2021-07-10 10:18:59-03:00,0 days 00:00:53
4345,690,-10.0,2021-07-10 10:20:03-03:00,0 days 00:01:04
4359,690,-10.0,2021-07-10 17:55:20-03:00,0 days 00:01:57
4360,690,-20.0,2021-07-10 17:56:34-03:00,0 days 00:01:14
4361,690,-10.0,2021-07-10 17:57:22-03:00,0 days 00:00:48
4363,690,-10.0,2021-07-10 17:58:14-03:00,0 days 00:00:52
4365,690,-10.0,2021-07-10 18:02:14-03:00,0 days 00:01:34
4371,690,-10.0,2021-07-10 18:37:43-03:00,0 days 00:01:11
4372,690,-10.0,2021-07-10 18:39:22-03:00,0 days 00:01:39
4375,690,-10.0,2021-07-10 19:53:57-03:00,0 days 00:00:45
4376,690,-10.0,2021-07-10 19:54:44-03:00,0 days 00:00:47
4377,690,-10.0,2021-07-10 19:55:38-03:00,0 days 00:00:54
4378,690,-10.0,2021-07-10 19:56:57-03:00,0 days 00:01:19
4379,690,-10.0,2021-07-10 19:57:50-03:00,0 days 00:00:53
4380,690,-10.0,2021-07-10 19:58:50-03:00,0 days 00:01:00
4382,690,-20.0,2021-07-10 20:03:23-03:00,0 days 00:01:44
4383,690,-10.0,2021-07-10 20:04:56-03:00,0 days 00:01:33
4384,690,-10.0,2021-07-10 20:06:09-03:00,0 days 00:01:13
4387,690,-10.0,2021-07-10 20:11:07-03:00,0 days 00:01:38
4392,690,-10.0,2021-07-11 08:11:49-03:00,0 days 00:01:12
4393,690,-10.0,2021-07-11 08:13:21-03:00,0 days 00:01:32
4394,690,-10.0,2021-07-11 08:14:59-03:00,0 days 00:01:38
4400,695,-5.0,2021-07-11 10:52:43-03:00,0 days 00:01:53
4690,695,-10.0,2021-07-25 15:56:25-03:00,0 days 00:01:19
4691,695,-5.0,2021-07-25 15:57:48-03:00,0 days 00:01:23
4692,695,-5.0,2021-07-25 15:58:46-03:00,0 days 00:00:58
4853,695,-5.0,2021-08-02 18:56:00-03:00,0 days 00:01:32
4902,702,-2.0,2021-08-17 15:32:24-03:00,0 days 00:01:34
4905,702,-2.0,2021-08-17 17:58:48-03:00,0 days 00:00:50
4923,702,-2.0,2021-08-18 22:21:46-03:00,0 days 00:01:16
5121,702,-2.0,2021-09-05 12:11:10-03:00,0 days 00:01:29
5155,702,-2.0,2021-09-07 11:26:49-03:00,0 days 00:00:36
8042,702,-2.0,2021-11-27 14:26:30-03:00,0 days 00:00:57
8053,702,-2.0,2021-11-27 17:09:17-03:00,0 days 00:01:30
6097,715,-2.0,2021-10-03 16:14:48-03:00,0 days 00:00:57
6098,715,-5.0,2021-10-03 16:16:26-03:00,0 days 00:01:38
6099,715,-2.0,2021-10-03 16:16:52-03:00,0 days 00:00:26
6100,715,-2.0,2021-10-03 16:17:30-03:00,0 days 00:00:38
6105,715,-2.0,2021-10-03 17:43:02-03:00,0 days 00:00:25
6114,715,-2.0,2021-10-03 19:59:39-03:00,0 days 00:01:36
6115,715,-2.0,2021-10-03 20:00:23-03:00,0 days 00:00:44
6119,715,-2.0,2021-10-03 23:27:25-03:00,0 days 00:00:41
6120,715,-2.0,2021-10-03 23:27:43-03:00,0 days 00:00:18
6121,715,-2.0,2021-10-03 23:28:25-03:00,0 days 00:00:42
6122,715,-2.0,2021-10-03 23:28:52-03:00,0 days 00:00:27
6206,715,-2.0,2021-10-05 20:28:34-03:00,0 days 00:00:57
6207,715,-2.0,2021-10-05 20:28:51-03:00,0 days 00:00:17
6209,715,-2.0,2021-10-05 20:50:59-03:00,0 days 00:00:47
6210,715,-2.0,2021-10-05 20:51:39-03:00,0 days 00:00:40
6211,715,-2.0,2021-10-05 20:52:10-03:00,0 days 00:00:31
6216,715,-5.0,2021-10-05 23:49:36-03:00,0 days 00:00:39
6217,715,-2.0,2021-10-05 23:50:11-03:00,0 days 00:00:35
6218,715,-2.0,2021-10-05 23:50:57-03:00,0 days 00:00:46
6219,715,-2.0,2021-10-05 23:51:42-03:00,0 days 00:00:45
6220,715,-2.0,2021-10-05 23:52:18-03:00,0 days 00:00:36
6221,715,-2.0,2021-10-05 23:52:36-03:00,0 days 00:00:18
6222,715,-2.0,2021-10-05 23:52:53-03:00,0 days 00:00:17
6223,715,-2.0,2021-10-05 23:53:26-03:00,0 days 00:00:33
6224,715,-2.0,2021-10-05 23:53:54-03:00,0 days 00:00:28
6225,715,-2.0,2021-10-05 23:54:17-03:00,0 days 00:00:23
5324,730,-10.0,2021-09-19 11:38:47-03:00,0 days 00:01:30
5745,730,-2.0,2021-09-26 17:02:14-03:00,0 days 00:01:55
5753,730,-2.0,2021-09-26 18:57:50-03:00,0 days 00:01:28
5867,730,-2.0,2021-09-28 18:34:59-03:00,0 days 00:01:54
6250,730,-2.0,2021-10-06 18:07:34-03:00,0 days 00:01:06
6252,730,-2.0,2021-10-06 18:09:33-03:00,0 days 00:01:59
6255,730,-2.0,2021-10-06 18:10:58-03:00,0 days 00:01:25
6777,730,-2.0,2021-10-20 18:28:29-03:00,0 days 00:01:05
6895,730,-15.0,2021-10-23 18:16:51-03:00,0 days 00:00:48
6967,730,-2.0,2021-10-24 19:40:11-03:00,0 days 00:00:45
6968,730,-2.0,2021-10-24 19:41:48-03:00,0 days 00:01:37
7406,730,-5.0,2021-11-03 15:38:10-03:00,0 days 00:01:48
5426,732,-2.0,2021-09-22 20:19:41-03:00,0 days 00:01:09
5428,732,-2.0,2021-09-22 20:48:00-03:00,0 days 00:01:20
5435,732,-2.0,2021-09-22 22:23:26-03:00,0 days 00:01:59
5486,732,-2.0,2021-09-23 00:42:44-03:00,0 days 00:01:23
5488,732,-2.0,2021-09-23 00:47:29-03:00,0 days 00:01:37
5561,732,-2.0,2021-09-23 23:06:18-03:00,0 days 00:01:17
5569,732,-2.0,2021-09-24 00:49:26-03:00,0 days 00:00:44
5570,732,-2.0,2021-09-24 00:50:33-03:00,0 days 00:01:07
5571,732,-2.0,2021-09-24 00:52:13-03:00,0 days 00:01:40
5572,732,-2.0,2021-09-24 00:53:37-03:00,0 days 00:01:24
5607,732,-3.0,2021-09-24 19:10:20-03:00,0 days 00:01:42
5608,732,-3.0,2021-09-24 19:11:29-03:00,0 days 00:01:09
5615,732,-5.0,2021-09-24 21:16:10-03:00,0 days 00:01:07
5616,732,-5.0,2021-09-24 21:17:27-03:00,0 days 00:01:17
5618,732,-2.0,2021-09-24 21:23:15-03:00,0 days 00:01:40
5619,732,-2.0,2021-09-24 21:24:20-03:00,0 days 00:01:05
5620,732,-2.0,2021-09-24 21:25:23-03:00,0 days 00:01:03
5633,732,-2.0,2021-09-25 01:04:30-03:00,0 days 00:00:52
5634,732,-2.0,2021-09-25 01:05:32-03:00,0 days 00:01:02
5635,732,-2.0,2021-09-25 01:07:17-03:00,0 days 00:01:45
5636,732,-2.0,2021-09-25 01:08:59-03:00,0 days 00:01:42
5638,732,-2.0,2021-09-25 01:22:17-03:00,0 days 00:01:42
5702,732,-2.0,2021-09-25 21:54:49-03:00,0 days 00:00:50
5704,732,-2.0,2021-09-25 21:58:54-03:00,0 days 00:00:53
5706,732,-3.0,2021-09-26 00:28:22-03:00,0 days 00:01:05
5707,732,-4.0,2021-09-26 00:29:25-03:00,0 days 00:01:03
5742,732,-10.0,2021-09-26 15:39:43-03:00,0 days 00:00:59
5758,732,-2.0,2021-09-27 00:50:09-03:00,0 days 00:01:22
5759,732,-2.0,2021-09-27 00:51:16-03:00,0 days 00:01:07
5760,732,-2.0,2021-09-27 00:52:51-03:00,0 days 00:01:35
5761,732,-2.0,2021-09-27 00:54:27-03:00,0 days 00:01:36
5797,732,-2.0,2021-09-27 08:28:02-03:00,0 days 00:01:56
5805,732,-6.0,2021-09-27 10:49:10-03:00,0 days 00:01:50
5821,732,-5.0,2021-09-28 01:16:51-03:00,0 days 00:01:57
5830,732,-2.0,2021-09-28 11:06:31-03:00,0 days 00:00:47
5893,732,-4.0,2021-09-29 14:03:15-03:00,0 days 00:01:20
5894,732,-4.0,2021-09-29 14:04:50-03:00,0 days 00:01:35
5943,732,-5.0,2021-09-30 00:03:21-03:00,0 days 00:01:54
5945,732,-2.0,2021-09-30 00:14:20-03:00,0 days 00:01:29
6016,732,-10.0,2021-10-02 01:03:24-03:00,0 days 00:01:54
6017,732,-10.0,2021-10-02 01:04:34-03:00,0 days 00:01:10
6020,732,-3.0,2021-10-02 01:56:36-03:00,0 days 00:01:56
6049,732,-2.0,2021-10-02 18:50:44-03:00,0 days 00:01:51
6082,732,-2.0,2021-10-03 11:43:19-03:00,0 days 00:01:56
6087,732,-2.0,2021-10-03 12:41:58-03:00,0 days 00:01:59
6089,732,-4.0,2021-10-03 15:12:58-03:00,0 days 00:01:15
6093,732,-3.0,2021-10-03 16:09:02-03:00,0 days 00:01:26
6107,732,-2.0,2021-10-03 18:12:44-03:00,0 days 00:00:52
6158,732,-2.0,2021-10-04 20:51:11-03:00,0 days 00:01:05
6167,732,-2.0,2021-10-04 22:39:35-03:00,0 days 00:00:44
6168,732,-2.0,2021-10-04 22:40:51-03:00,0 days 00:01:16
6193,732,-3.0,2021-10-05 15:54:37-03:00,0 days 00:00:51
6231,732,-2.0,2021-10-06 01:13:24-03:00,0 days 00:01:36
6233,732,-4.0,2021-10-06 01:18:23-03:00,0 days 00:01:14
6234,732,-4.0,2021-10-06 01:19:09-03:00,0 days 00:00:46
6279,732,-2.0,2021-10-06 21:14:47-03:00,0 days 00:01:05
6280,732,-2.0,2021-10-06 21:15:34-03:00,0 days 00:00:47
6324,732,-2.0,2021-10-09 13:05:08-03:00,0 days 00:01:46
6326,732,-2.0,2021-10-09 13:08:59-03:00,0 days 00:01:42
6327,732,-2.0,2021-10-09 13:10:15-03:00,0 days 00:01:16
6328,732,-2.0,2021-10-09 13:11:16-03:00,0 days 00:01:01
6329,732,-2.0,2021-10-09 13:12:17-03:00,0 days 00:01:01
6363,732,-2.0,2021-10-10 13:54:21-03:00,0 days 00:01:16
6367,732,-2.0,2021-10-10 14:03:55-03:00,0 days 00:01:09
6369,732,-2.0,2021-10-10 14:08:38-03:00,0 days 00:00:36
6401,732,-2.0,2021-10-12 01:51:58-03:00,0 days 00:01:43
6402,732,-2.0,2021-10-12 01:53:17-03:00,0 days 00:01:19
6403,732,-2.0,2021-10-12 01:54:48-03:00,0 days 00:01:31
6404,732,-2.0,2021-10-12 01:55:26-03:00,0 days 00:00:38
6405,732,-2.0,2021-10-12 01:56:05-03:00,0 days 00:00:39
6406,732,-2.0,2021-10-12 01:56:45-03:00,0 days 00:00:40
6407,732,-2.0,2021-10-12 01:57:11-03:00,0 days 00:00:26
6408,732,-2.0,2021-10-12 01:57:49-03:00,0 days 00:00:38
6413,732,-2.0,2021-10-12 13:35:35-03:00,0 days 00:01:37
6415,732,-2.0,2021-10-12 13:38:45-03:00,0 days 00:01:03
6416,732,-2.0,2021-10-12 13:39:49-03:00,0 days 00:01:04
6417,732,-2.0,2021-10-12 13:41:02-03:00,0 days 00:01:13
6418,732,-2.0,2021-10-12 13:42:00-03:00,0 days 00:00:58
6419,732,-2.0,2021-10-12 13:42:59-03:00,0 days 00:00:59
6420,732,-2.0,2021-10-12 13:44:20-03:00,0 days 00:01:21
6421,732,-2.0,2021-10-12 13:45:43-03:00,0 days 00:01:23
6422,732,-2.0,2021-10-12 13:47:39-03:00,0 days 00:01:56
6423,732,-2.0,2021-10-12 13:48:58-03:00,0 days 00:01:19
